farm_id,year,n_turb,capacity_kW,n_hours,wake_model,AEP_kWh,CF,WakeLoss,Volatility_kW,CV,P5_kW,P95_kW,RampFreq,low_hours,high_hours
152,2022,10,100000.0,8249,jensen,429727077.7,0.5209,0.0750,33951.1,0.6517,2680.9,92150.0,0.0538,0.1430,0.3325
152,2022,10,100000.0,8249,curl,438987997.1,0.5322,0.0550,33998.6,0.6389,2800.7,92150.0,0.0520,0.1376,0.3497
153,2022,10,100000.0,7954,gaussian,323385075.5,0.4066,0.1709,32395.9,0.7968,1655.6,92150.0,0.0426,0.2216,0.1963
153,2022,10,100000.0,7954,jensen,273108699.1,0.3434,0.2998,30478.0,0.8876,1439.1,92150.0,0.0370,0.2784,0.1338
153,2022,10,100000.0,7954,curl,313595385.2,0.3943,0.1960,32215.7,0.8171,1509.7,92150.0,0.0397,0.2370,0.1841
154,2022,10,100000.0,7997,gaussian,430118855.0,0.5379,0.0411,34927.0,0.6494,2583.2,92150.0,0.0622,0.1511,0.3745
154,2022,10,100000.0,7997,jensen,411737510.5,0.5149,0.0821,35655.2,0.6925,2181.2,92150.0,0.0663,0.1824,0.3574
154,2022,10,100000.0,7997,curl,426341713.9,0.5331,0.0495,35061.4,0.6577,2367.9,92150.0,0.0617,0.1563,0.3700
155,2022,9,90000.0,5962,gaussian,143994805.1,0.2684,0.1261,25155.0,1.0415,883.1,82590.5,0.0302,0.3792,0.0892
155,2022,9,90000.0,5962,jensen,133072560.2,0.2480,0.1924,24109.5,1.0802,805.3,80149.6,0.0314,0.4034,0.0720
155,2022,9,90000.0,5962,curl,141200210.9,0.2631,0.1430,24957.6,1.0538,819.3,82450.4,0.0295,0.3863,0.0864
157,2022,7,70000.0,7926,gaussian,267460967.8,0.4821,0.0637,23994.2,0.7110,1877.5,64505.0,0.0660,0.1691,0.2996
157,2022,7,70000.0,7926,jensen,252422340.5,0.4550,0.1163,24051.0,0.7552,1723.2,64505.0,0.0705,0.1951,0.2752
157,2022,7,70000.0,7926,curl,264174017.7,0.4761,0.0752,23992.6,0.7198,1792.1,64505.0,0.0625,0.1737,0.2928
158,2022,7,70000.0,7915,gaussian,278128717.9,0.5020,0.0385,24434.3,0.6954,1783.6,64505.0,0.0547,0.1736,0.3320
158,2022,7,70000.0,7915,jensen,272430943.5,0.4917,0.0582,24475.8,0.7111,1604.0,64505.0,0.0553,0.1828,0.3205
158,2022,7,70000.0,7915,curl,276641790.5,0.4993,0.0436,24453.2,0.6996,1724.8,64505.0,0.0538,0.1761,0.3287
161,2022,5,50000.0,8049,gaussian,248543955.7,0.6176,0.0182,16814.9,0.5445,1728.6,46075.0,0.0589,0.1106,0.4770
161,2022,5,50000.0,8049,jensen,248097208.3,0.6165,0.0199,16825.9,0.5459,1750.8,46075.0,0.0600,0.1113,0.4751
161,2022,5,50000.0,8049,curl,248387617.4,0.6172,0.0188,16821.3,0.5451,1739.3,46075.0,0.0572,0.1109,0.4762
162,2022,5,50000.0,8012,gaussian,204215623.4,0.5098,0.0198,16786.5,0.6586,1512.5,46075.0,0.0499,0.1482,0.3112
162,2022,5,50000.0,8012,jensen,203064228.9,0.5069,0.0253,16780.0,0.6621,1492.6,46075.0,0.0511,0.1510,0.3055
162,2022,5,50000.0,8012,curl,203859918.3,0.5089,0.0215,16790.5,0.6599,1492.0,46075.0,0.0494,0.1489,0.3104
163,2022,5,50000.0,8041,gaussian,190671816.9,0.4742,0.0785,16544.4,0.6977,1423.1,46075.0,0.0420,0.1533,0.2641
163,2022,5,50000.0,8041,jensen,178361757.9,0.4436,0.1380,16225.1,0.7315,1284.6,46075.0,0.0418,0.1746,0.2217
163,2022,5,50000.0,8041,curl,187762567.4,0.4670,0.0926,16495.2,0.7064,1354.2,46075.0,0.0368,0.1588,0.2557
164,2022,5,50000.0,8246,gaussian,258449090.3,0.6268,0.0171,16927.4,0.5401,1774.8,46075.0,0.0564,0.1091,0.5001
164,2022,5,50000.0,8246,jensen,258019241.8,0.6258,0.0188,16934.1,0.5412,1737.6,46075.0,0.0563,0.1093,0.4970
164,2022,5,50000.0,8246,curl,258237674.8,0.6263,0.0179,16931.8,0.5407,1740.4,46075.0,0.0554,0.1098,0.4990
170,2022,3,30000.0,7336,gaussian,96446978.8,0.4382,0.0063,10564.4,0.8036,594.1,27645.0,0.0721,0.2317,0.2771
170,2022,3,30000.0,7336,jensen,96107652.1,0.4367,0.0098,10577.6,0.8074,573.0,27645.0,0.0717,0.2338,0.2763
170,2022,3,30000.0,7336,curl,96344528.6,0.4378,0.0073,10568.4,0.8047,575.0,27645.0,0.0716,0.2319,0.2770
2,2023,572,5720000.0,8242,gaussian,24802794974.8,0.5261,0.1372,2015028.1,0.6696,132434.5,5270980.0,0.0365,0.1589,0.3707
2,2023,572,5720000.0,8242,jensen,24380627358.3,0.5171,0.1519,2003459.5,0.6773,130674.6,5270980.0,0.0336,0.1648,0.3485
2,2023,572,5720000.0,8242,curl,24896345044.2,0.5281,0.1339,2013863.3,0.6667,133423.4,5270980.0,0.0364,0.1574,0.3724
5,2023,339,3390000.0,8246,gaussian,15548645831.1,0.5562,0.0618,1167474.8,0.6192,106329.1,3123885.0,0.0452,0.1245,0.3996
5,2023,339,3390000.0,8246,jensen,15634540987.3,0.5593,0.0566,1165046.0,0.6145,111068.1,3123885.0,0.0443,0.1219,0.4030
5,2023,339,3390000.0,8246,curl,15612991479.7,0.5585,0.0579,1166478.5,0.6161,109047.9,3123885.0,0.0445,0.1230,0.4027
7,2023,284,2840000.0,8253,gaussian,12086749101.2,0.5157,0.1361,1001392.9,0.6838,65390.8,2617060.0,0.0491,0.1578,0.3585
7,2023,284,2840000.0,8253,jensen,11945676377.9,0.5097,0.1461,1001235.1,0.6917,62006.5,2617060.0,0.0442,0.1605,0.3511
7,2023,284,2840000.0,8253,curl,12136244973.1,0.5178,0.1325,1001436.9,0.6810,66683.9,2617060.0,0.0460,0.1562,0.3610
9,2023,267,2670000.0,8097,gaussian,10589441548.0,0.4898,0.1485,936626.9,0.7162,47274.4,2460405.0,0.0403,0.1764,0.3244
9,2023,267,2670000.0,8097,jensen,10336197073.7,0.4781,0.1689,936139.2,0.7333,45707.3,2460405.0,0.0382,0.1866,0.3115
9,2023,267,2670000.0,8097,curl,10603873926.2,0.4905,0.1473,937490.3,0.7159,47869.5,2460405.0,0.0369,0.1761,0.3256
10,2023,187,1870000.0,8007,gaussian,7952665984.1,0.5311,0.0724,660992.9,0.6655,41423.4,1723205.0,0.0496,0.1592,0.3778
10,2023,187,1870000.0,8007,jensen,7972267137.1,0.5324,0.0701,661460.1,0.6643,40572.0,1723205.0,0.0486,0.1574,0.3813
10,2023,187,1870000.0,8007,curl,7980528141.7,0.5330,0.0692,661403.6,0.6636,41269.0,1723205.0,0.0488,0.1572,0.3803
11,2023,246,2460000.0,8263,gaussian,10447947678.2,0.5140,0.1375,871164.1,0.6890,52347.0,2266890.0,0.0454,0.1679,0.3588
11,2023,246,2460000.0,8263,jensen,10228777642.1,0.5032,0.1556,872466.4,0.7048,49275.8,2266890.0,0.0444,0.1783,0.3472
11,2023,246,2460000.0,8263,curl,10464880622.4,0.5148,0.1361,872075.1,0.6886,52057.9,2266890.0,0.0426,0.1686,0.3609
13,2023,215,2150000.0,8096,gaussian,7273493089.6,0.4179,0.1938,728784.7,0.8112,33453.2,1981225.0,0.0547,0.2233,0.2395
13,2023,215,2150000.0,8096,jensen,6920834859.0,0.3976,0.2329,723562.5,0.8464,31361.6,1981225.0,0.0484,0.2439,0.2238
13,2023,215,2150000.0,8096,curl,7255649356.6,0.4168,0.1958,729099.8,0.8135,32825.0,1981225.0,0.0482,0.2237,0.2399
15,2023,182,1820000.0,8225,gaussian,8078779562.4,0.5397,0.0805,635045.8,0.6465,46705.4,1677130.0,0.0385,0.1444,0.3799
15,2023,182,1820000.0,8225,jensen,8051587230.4,0.5379,0.0836,633727.8,0.6474,46867.0,1677130.0,0.0389,0.1437,0.3746
15,2023,182,1820000.0,8225,curl,8098254697.7,0.5410,0.0783,635052.8,0.6450,46986.0,1677130.0,0.0385,0.1435,0.3813
16,2023,178,1780000.0,8243,gaussian,7994612857.4,0.5449,0.0941,620260.5,0.6395,58435.8,1640270.0,0.0416,0.1331,0.3918
16,2023,178,1780000.0,8243,jensen,7934813889.2,0.5408,0.1009,620881.1,0.6450,57035.7,1640270.0,0.0410,0.1360,0.3860
16,2023,178,1780000.0,8243,curl,8008054642.9,0.5458,0.0926,620714.3,0.6389,58611.0,1640270.0,0.0413,0.1330,0.3932
17,2023,175,1750000.0,8277,gaussian,6905304111.2,0.4767,0.1653,611909.2,0.7335,29435.5,1612625.0,0.0675,0.1934,0.3023
17,2023,175,1750000.0,8277,jensen,6792393240.2,0.4689,0.1790,611153.8,0.7447,26395.8,1612625.0,0.0547,0.2004,0.2909
17,2023,175,1750000.0,8277,curl,6936226820.1,0.4789,0.1616,612177.1,0.7305,29518.8,1612625.0,0.0567,0.1911,0.3037
18,2023,151,1510000.0,8265,gaussian,6693505503.4,0.5363,0.1008,527441.0,0.6513,43208.8,1391465.0,0.0380,0.1372,0.3792
18,2023,151,1510000.0,8265,jensen,6614208901.9,0.5300,0.1115,527732.8,0.6594,41582.2,1391465.0,0.0368,0.1434,0.3696
18,2023,151,1510000.0,8265,curl,6696639352.1,0.5366,0.1004,527903.8,0.6515,43120.3,1391465.0,0.0381,0.1374,0.3805
20,2023,167,1670000.0,8279,gaussian,7263598380.2,0.5254,0.1215,585574.4,0.6674,42948.0,1538905.0,0.0417,0.1504,0.3656
20,2023,167,1670000.0,8279,jensen,7143369187.7,0.5167,0.1361,585819.9,0.6790,40348.1,1538905.0,0.0395,0.1570,0.3552
20,2023,167,1670000.0,8279,curl,7271083506.8,0.5259,0.1206,586003.6,0.6672,42483.9,1538905.0,0.0417,0.1495,0.3684
22,2023,161,1610000.0,8058,gaussian,5992728731.1,0.4619,0.1801,556563.2,0.7484,25620.6,1483615.0,0.0360,0.2025,0.2753
22,2023,161,1610000.0,8058,jensen,5710605373.3,0.4402,0.2187,553421.1,0.7809,23379.9,1483615.0,0.0360,0.2239,0.2522
22,2023,161,1610000.0,8058,curl,5969077458.4,0.4601,0.1833,557323.2,0.7524,25169.5,1483615.0,0.0341,0.2041,0.2748
23,2023,75,750000.0,8245,gaussian,3269995786.0,0.5288,0.1165,263679.4,0.6648,18809.2,691125.0,0.0480,0.1510,0.3730
23,2023,75,750000.0,8245,jensen,3190372401.6,0.5159,0.1380,264319.8,0.6831,16564.8,691125.0,0.0495,0.1614,0.3572
23,2023,75,750000.0,8245,curl,3262972935.3,0.5277,0.1184,263902.9,0.6668,18454.0,691125.0,0.0467,0.1523,0.3714
25,2023,152,1520000.0,8149,gaussian,6739950370.6,0.5441,0.1022,519018.3,0.6275,43730.7,1400680.0,0.0367,0.1236,0.3710
25,2023,152,1520000.0,8149,jensen,6631547149.7,0.5354,0.1166,517615.1,0.6361,42766.0,1400680.0,0.0346,0.1287,0.3513
25,2023,152,1520000.0,8149,curl,6740134637.7,0.5442,0.1021,519177.6,0.6277,43971.4,1400680.0,0.0361,0.1243,0.3711
26,2023,140,1400000.0,8326,gaussian,6227960741.4,0.5343,0.0952,489651.1,0.6546,40714.3,1290100.0,0.0428,0.1536,0.3734
26,2023,140,1400000.0,8326,jensen,6210262085.5,0.5328,0.0977,489792.1,0.6567,40252.1,1290100.0,0.0398,0.1548,0.3722
26,2023,140,1400000.0,8326,curl,6248670619.6,0.5361,0.0922,489960.4,0.6528,40912.0,1290100.0,0.0407,0.1539,0.3762
27,2023,138,1380000.0,8270,gaussian,6161486197.6,0.5399,0.1067,482683.8,0.6479,29671.7,1271670.0,0.0357,0.1534,0.3823
27,2023,138,1380000.0,8270,jensen,6009943260.4,0.5266,0.1286,480601.4,0.6613,28794.7,1271670.0,0.0345,0.1617,0.3480
27,2023,138,1380000.0,8270,curl,6147920416.5,0.5387,0.1086,482785.0,0.6494,29826.6,1271670.0,0.0358,0.1548,0.3796
29,2023,131,1310000.0,8194,gaussian,5648458374.8,0.5262,0.1249,456351.1,0.6620,30802.5,1207165.0,0.0420,0.1479,0.3619
29,2023,131,1310000.0,8194,jensen,5543364963.4,0.5164,0.1412,456427.6,0.6747,28840.0,1207165.0,0.0394,0.1546,0.3501
29,2023,131,1310000.0,8194,curl,5650245303.3,0.5264,0.1246,456690.9,0.6623,31110.9,1207165.0,0.0419,0.1482,0.3638
30,2023,129,1290000.0,8300,gaussian,4873073201.6,0.4551,0.1652,441792.4,0.7525,27724.4,1188735.0,0.0417,0.1870,0.2766
30,2023,129,1290000.0,8300,jensen,4704658534.5,0.4394,0.1940,440438.4,0.7770,25332.2,1188735.0,0.0394,0.2018,0.2604
30,2023,129,1290000.0,8300,curl,4866541588.0,0.4545,0.1663,442300.2,0.7544,27092.0,1188735.0,0.0401,0.1878,0.2770
31,2023,129,1290000.0,8280,gaussian,5606198399.9,0.5249,0.1110,452487.4,0.6683,28910.0,1188735.0,0.0374,0.1589,0.3616
31,2023,129,1290000.0,8280,jensen,5445898132.1,0.5099,0.1364,448909.5,0.6825,27923.6,1188735.0,0.0337,0.1681,0.3277
31,2023,129,1290000.0,8280,curl,5590766572.2,0.5234,0.1135,452515.6,0.6702,28493.3,1188735.0,0.0356,0.1606,0.3583
36,2023,116,1160000.0,8174,gaussian,4481471292.4,0.4726,0.1679,400496.8,0.7305,19583.8,1068940.0,0.0677,0.1834,0.2928
36,2023,116,1160000.0,8174,jensen,4328119971.3,0.4565,0.1964,399229.1,0.7540,18427.9,1068940.0,0.0596,0.1944,0.2797
36,2023,116,1160000.0,8174,curl,4475193763.3,0.4720,0.1691,400266.7,0.7311,19431.5,1068940.0,0.0582,0.1842,0.2936
40,2023,114,1140000.0,8008,gaussian,5128265861.1,0.5617,0.0524,393478.2,0.6144,29431.1,1050510.0,0.0510,0.1392,0.3985
40,2023,114,1140000.0,8008,jensen,5141240136.2,0.5632,0.0500,393104.4,0.6123,29500.1,1050510.0,0.0490,0.1385,0.3996
40,2023,114,1140000.0,8008,curl,5140585504.9,0.5631,0.0501,393403.1,0.6128,29748.2,1050510.0,0.0492,0.1390,0.4008
43,2023,111,1110000.0,8158,gaussian,4695071906.7,0.5185,0.0873,383786.0,0.6669,29735.2,1022865.0,0.0371,0.1502,0.3498
43,2023,111,1110000.0,8158,jensen,4650078147.8,0.5135,0.0960,383692.5,0.6731,29381.0,1022865.0,0.0356,0.1540,0.3425
43,2023,111,1110000.0,8158,curl,4697821481.8,0.5188,0.0867,384119.0,0.6670,29888.6,1022865.0,0.0365,0.1503,0.3498
48,2023,102,1020000.0,8327,gaussian,4780883125.9,0.5629,0.0677,357184.8,0.6221,29702.6,939930.0,0.0515,0.1359,0.4191
48,2023,102,1020000.0,8327,jensen,4782293335.6,0.5631,0.0675,357744.6,0.6229,28977.2,939930.0,0.0495,0.1381,0.4198
48,2023,102,1020000.0,8327,curl,4794468087.7,0.5645,0.0651,357229.2,0.6204,30201.9,939930.0,0.0501,0.1358,0.4203
49,2023,101,1010000.0,8287,gaussian,3983544131.9,0.4759,0.1920,359160.5,0.7472,13408.0,930715.0,0.0757,0.2015,0.3140
49,2023,101,1010000.0,8287,jensen,3726589928.7,0.4452,0.2441,356719.2,0.7933,12716.5,930715.0,0.0595,0.2336,0.2785
49,2023,101,1010000.0,8287,curl,3956225737.1,0.4727,0.1976,358930.7,0.7518,13266.7,930715.0,0.0609,0.2031,0.3100
51,2023,91,910000.0,8282,gaussian,3808624144.7,0.5053,0.1091,315595.0,0.6863,22882.1,838565.0,0.0351,0.1576,0.3354
51,2023,91,910000.0,8282,jensen,3755495651.2,0.4983,0.1215,315670.8,0.6961,21622.8,838565.0,0.0344,0.1641,0.3273
51,2023,91,910000.0,8282,curl,3806531960.0,0.5051,0.1095,315850.2,0.6872,23008.9,838565.0,0.0351,0.1583,0.3353
53,2023,90,900000.0,8248,gaussian,3964886495.3,0.5341,0.0652,308746.4,0.6423,31052.2,829350.0,0.0427,0.1282,0.3641
53,2023,90,900000.0,8248,jensen,3966229815.6,0.5343,0.0649,308415.4,0.6414,30418.4,829350.0,0.0400,0.1272,0.3631
53,2023,90,900000.0,8248,curl,3973118821.8,0.5352,0.0633,308746.6,0.6409,31166.1,829350.0,0.0416,0.1266,0.3646
54,2023,89,890000.0,8244,gaussian,3424339428.3,0.4667,0.1706,315280.2,0.7590,14005.5,820135.0,0.0647,0.2001,0.3081
54,2023,89,890000.0,8244,jensen,3275818359.5,0.4465,0.2065,315407.1,0.7938,12951.5,820135.0,0.0534,0.2257,0.2923
54,2023,89,890000.0,8244,curl,3409562679.0,0.4647,0.1741,315533.1,0.7629,13556.5,820135.0,0.0598,0.2029,0.3066
55,2023,88,880000.0,8211,gaussian,3593059611.3,0.4973,0.1462,312226.0,0.7135,16105.5,810920.0,0.0672,0.1770,0.3384
55,2023,88,880000.0,8211,jensen,3445794800.1,0.4769,0.1812,313101.4,0.7461,13578.8,810920.0,0.0642,0.1946,0.3175
55,2023,88,880000.0,8211,curl,3574656000.3,0.4947,0.1506,312246.7,0.7172,15115.2,810920.0,0.0590,0.1811,0.3359
58,2023,81,810000.0,8061,gaussian,2655704450.2,0.4067,0.1209,268313.2,0.8144,13030.8,746415.0,0.0367,0.2281,0.2144
58,2023,81,810000.0,8061,jensen,2637484039.6,0.4039,0.1269,267925.3,0.8189,12790.6,746415.0,0.0352,0.2302,0.2130
58,2023,81,810000.0,8061,curl,2659191701.6,0.4073,0.1197,268605.3,0.8142,13015.4,746415.0,0.0355,0.2276,0.2152
59,2023,80,800000.0,8297,gaussian,3229931638.8,0.4866,0.1810,288725.9,0.7417,11639.6,737200.0,0.0773,0.2024,0.3411
59,2023,80,800000.0,8297,jensen,3025424740.2,0.4558,0.2329,288913.3,0.7923,10907.9,737200.0,0.0692,0.2306,0.3122
59,2023,80,800000.0,8297,curl,3202852944.5,0.4825,0.1879,288630.3,0.7477,11321.7,737200.0,0.0679,0.2045,0.3367
60,2023,80,800000.0,8248,gaussian,3682829269.3,0.5581,0.0690,279501.7,0.6260,21852.0,737200.0,0.0426,0.1364,0.4098
60,2023,80,800000.0,8248,jensen,3658365962.1,0.5544,0.0752,279878.6,0.6310,21024.5,737200.0,0.0415,0.1389,0.4053
60,2023,80,800000.0,8248,curl,3682610674.1,0.5581,0.0691,279743.1,0.6265,21770.9,737200.0,0.0423,0.1363,0.4104
61,2023,80,800000.0,8244,gaussian,3437170778.3,0.5212,0.1304,282442.3,0.6774,17338.6,737200.0,0.0449,0.1577,0.3623
61,2023,80,800000.0,8244,jensen,3324189321.1,0.5040,0.1590,283434.3,0.7029,15590.4,737200.0,0.0421,0.1722,0.3423
61,2023,80,800000.0,8244,curl,3423593777.5,0.5191,0.1338,282957.2,0.6814,16766.5,737200.0,0.0438,0.1594,0.3606
65,2023,75,750000.0,8245,gaussian,3231560430.3,0.5226,0.1269,262560.4,0.6699,19746.8,691125.0,0.0414,0.1550,0.3613
65,2023,75,750000.0,8245,jensen,3145356616.3,0.5086,0.1502,263407.6,0.6905,16489.2,691125.0,0.0412,0.1662,0.3449
65,2023,75,750000.0,8245,curl,3224571341.6,0.5215,0.1288,263063.3,0.6726,19032.4,691125.0,0.0408,0.1561,0.3620
67,2023,73,730000.0,8273,gaussian,2579879141.9,0.4272,0.2080,250474.3,0.8032,12908.2,672695.0,0.0700,0.2161,0.2544
67,2023,73,730000.0,8273,jensen,2402235874.6,0.3978,0.2625,248157.6,0.8546,11909.4,672695.0,0.0660,0.2491,0.2278
67,2023,73,730000.0,8273,curl,2557576601.5,0.4235,0.2148,250193.1,0.8093,12504.7,672695.0,0.0596,0.2176,0.2526
68,2023,72,720000.0,8248,gaussian,3304649003.6,0.5565,0.0712,253703.2,0.6332,17133.8,663480.0,0.0606,0.1394,0.4149
68,2023,72,720000.0,8248,jensen,3281153928.4,0.5525,0.0778,253803.2,0.6380,16344.6,663480.0,0.0555,0.1420,0.4091
68,2023,72,720000.0,8248,curl,3301898852.3,0.5560,0.0719,253604.9,0.6335,17357.8,663480.0,0.0557,0.1391,0.4153
69,2023,43,430000.0,8219,gaussian,1917279012.4,0.5425,0.0681,149983.4,0.6429,11855.7,396245.0,0.0499,0.1416,0.3856
69,2023,43,430000.0,8219,jensen,1910911065.4,0.5407,0.0712,150080.1,0.6455,11276.8,396245.0,0.0462,0.1422,0.3828
69,2023,43,430000.0,8219,curl,1918642245.0,0.5429,0.0674,150028.4,0.6427,11707.3,396245.0,0.0449,0.1409,0.3859
73,2023,67,670000.0,8195,gaussian,2940822133.9,0.5356,0.0848,234434.3,0.6533,18474.3,617405.0,0.0439,0.1456,0.3800
73,2023,67,670000.0,8195,jensen,2913930989.7,0.5307,0.0932,234681.9,0.6600,18241.6,617405.0,0.0432,0.1469,0.3749
73,2023,67,670000.0,8195,curl,2941038646.9,0.5356,0.0848,234533.2,0.6535,18624.7,617405.0,0.0421,0.1445,0.3808
75,2023,62,620000.0,8027,gaussian,2411543020.1,0.4846,0.0807,214225.9,0.7131,13074.0,571330.0,0.0539,0.1749,0.3055
75,2023,62,620000.0,8027,jensen,2405978873.4,0.4834,0.0828,214297.6,0.7150,12986.3,571330.0,0.0501,0.1744,0.3070
75,2023,62,620000.0,8027,curl,2413485510.8,0.4850,0.0799,214259.5,0.7126,13248.1,571330.0,0.0496,0.1740,0.3068
80,2023,60,600000.0,8184,gaussian,2688156224.4,0.5474,0.0692,209058.0,0.6365,15827.3,552900.0,0.0372,0.1370,0.3950
80,2023,60,600000.0,8184,jensen,2677501348.3,0.5453,0.0729,209185.4,0.6394,15234.9,552900.0,0.0386,0.1387,0.3919
80,2023,60,600000.0,8184,curl,2689534764.3,0.5477,0.0687,209186.4,0.6365,15726.2,552900.0,0.0373,0.1373,0.3959
83,2023,58,580000.0,7875,gaussian,1652885341.5,0.3619,0.2503,196541.1,0.9364,5670.7,534470.0,0.0514,0.3023,0.2065
83,2023,58,580000.0,7875,jensen,1456659925.1,0.3189,0.3393,191091.5,1.0331,5087.0,534470.0,0.0455,0.3709,0.1750
83,2023,58,580000.0,7875,curl,1619977063.7,0.3547,0.2652,196030.3,0.9529,5260.0,534470.0,0.0453,0.3147,0.2001
84,2023,57,570000.0,8040,gaussian,1999560382.6,0.4363,0.1231,190896.7,0.7676,12359.6,525255.0,0.0437,0.1954,0.2458
84,2023,57,570000.0,8040,jensen,1953955042.0,0.4264,0.1431,189782.1,0.7809,11938.9,525255.0,0.0388,0.2020,0.2301
84,2023,57,570000.0,8040,curl,1993342063.1,0.4350,0.1258,190850.7,0.7698,12140.2,525255.0,0.0398,0.1965,0.2424
87,2023,56,560000.0,8320,gaussian,2577717951.6,0.5533,0.0796,196033.6,0.6327,17074.4,516040.0,0.0403,0.1404,0.4031
87,2023,56,560000.0,8320,jensen,2559866184.2,0.5494,0.0859,196222.3,0.6378,16515.1,516040.0,0.0389,0.1418,0.3954
87,2023,56,560000.0,8320,curl,2579151787.0,0.5536,0.0790,196253.9,0.6331,17002.6,516040.0,0.0401,0.1404,0.4043
93,2023,32,320000.0,7937,gaussian,1329514879.9,0.5235,0.0456,109072.8,0.6511,8759.6,294880.0,0.0437,0.1445,0.3363
93,2023,32,320000.0,7937,jensen,1330401939.4,0.5238,0.0450,109049.5,0.6506,8784.7,294880.0,0.0431,0.1450,0.3348
93,2023,32,320000.0,7937,curl,1330651212.5,0.5239,0.0448,109114.2,0.6508,8798.1,294880.0,0.0431,0.1449,0.3363
95,2023,3,30000.0,8170,gaussian,147266691.0,0.6008,0.0028,10098.0,0.5602,1354.2,27645.0,0.0432,0.0988,0.4541
95,2023,3,30000.0,8170,jensen,147316824.9,0.6010,0.0024,10096.0,0.5599,1362.9,27645.0,0.0441,0.0985,0.4545
95,2023,3,30000.0,8170,curl,147276597.9,0.6009,0.0027,10097.8,0.5602,1363.9,27645.0,0.0432,0.0988,0.4540
96,2023,50,500000.0,8271,gaussian,1815145312.7,0.4389,0.1738,169627.8,0.7729,8615.7,460750.0,0.0578,0.2086,0.2494
96,2023,50,500000.0,8271,jensen,1730595425.5,0.4185,0.2122,168413.1,0.8049,7491.6,460750.0,0.0567,0.2304,0.2277
96,2023,50,500000.0,8271,curl,1805409267.0,0.4366,0.1782,169626.9,0.7771,8201.7,460750.0,0.0507,0.2110,0.2465
99,2023,48,480000.0,8047,gaussian,1271474023.6,0.3292,0.3126,152645.0,0.9661,5207.1,442320.0,0.0491,0.3128,0.1630
99,2023,48,480000.0,8047,jensen,1029299507.7,0.2665,0.4435,142360.3,1.1130,4376.5,442320.0,0.0367,0.4111,0.1172
99,2023,48,480000.0,8047,curl,1226697854.3,0.3176,0.3368,151358.0,0.9929,4708.2,442320.0,0.0410,0.3283,0.1552
100,2023,48,480000.0,8195,gaussian,1718074086.3,0.4368,0.1194,162134.2,0.7734,11292.4,442320.0,0.0519,0.1911,0.2520
100,2023,48,480000.0,8195,jensen,1603329110.2,0.4076,0.1782,159861.0,0.8171,10035.9,442320.0,0.0494,0.2187,0.2198
100,2023,48,480000.0,8195,curl,1693176688.0,0.4304,0.1321,161852.0,0.7834,10948.1,442320.0,0.0483,0.1963,0.2450
102,2023,45,450000.0,8139,gaussian,1525916126.5,0.4166,0.1679,147740.3,0.7880,7805.2,414675.0,0.0437,0.2162,0.2083
102,2023,45,450000.0,8139,jensen,1448435310.6,0.3955,0.2101,145839.6,0.8195,7100.1,414675.0,0.0365,0.2366,0.1871
102,2023,45,450000.0,8139,curl,1512303129.9,0.4129,0.1753,147556.6,0.7941,7411.0,414675.0,0.0387,0.2199,0.2046
113,2023,36,360000.0,8196,gaussian,1484359090.8,0.5031,0.0940,126217.1,0.6969,8698.6,331740.0,0.0470,0.1711,0.3414
113,2023,36,360000.0,8196,jensen,1458243379.6,0.4942,0.1099,126484.7,0.7109,7338.9,331740.0,0.0455,0.1792,0.3300
113,2023,36,360000.0,8196,curl,1479649549.4,0.5015,0.0968,126340.7,0.6998,8355.8,331740.0,0.0450,0.1726,0.3396
116,2023,35,350000.0,8273,gaussian,1438704841.5,0.4969,0.0788,119626.2,0.6879,11181.2,322525.0,0.0493,0.1430,0.3229
116,2023,35,350000.0,8273,jensen,1431748619.9,0.4945,0.0833,119677.3,0.6915,11095.9,322525.0,0.0469,0.1452,0.3184
116,2023,35,350000.0,8273,curl,1438696229.7,0.4969,0.0788,119628.8,0.6879,11333.4,322525.0,0.0433,0.1431,0.3223
121,2023,30,300000.0,8266,gaussian,1286788169.6,0.5189,0.1198,106010.3,0.6810,7155.3,276450.0,0.0690,0.1585,0.3621
121,2023,30,300000.0,8266,jensen,1215250613.8,0.4901,0.1687,106474.4,0.7242,6077.0,276450.0,0.0624,0.1884,0.3301
121,2023,30,300000.0,8266,curl,1272859852.9,0.5133,0.1293,106121.3,0.6892,6917.5,276450.0,0.0617,0.1637,0.3563
122,2023,30,300000.0,8210,gaussian,1100390575.3,0.4468,0.1791,101690.9,0.7587,5510.2,276450.0,0.0441,0.1901,0.2587
122,2023,30,300000.0,8210,jensen,985797164.9,0.4002,0.2646,100095.8,0.8336,4630.9,276450.0,0.0409,0.2406,0.2095
122,2023,30,300000.0,8210,curl,1078317838.0,0.4378,0.1956,101727.9,0.7745,5085.0,276450.0,0.0412,0.1994,0.2493
123,2023,30,300000.0,7971,gaussian,1090506087.9,0.4560,0.1447,105720.0,0.7728,4735.0,276450.0,0.0591,0.2103,0.2922
123,2023,30,300000.0,7971,jensen,1029124192.3,0.4304,0.1928,106229.0,0.8228,4299.8,276450.0,0.0583,0.2441,0.2757
123,2023,30,300000.0,7971,curl,1078509764.4,0.4510,0.1541,105894.0,0.7826,4496.3,276450.0,0.0522,0.2140,0.2912
